label,reaction,number_ts,filename_ts,energy_ts,method,number_r,filename_r,energy_r,activation,reactant
A_B_E_D_A_A,e2,0,transition-states/e2/A_B_E_D_A_A.xyz,-476.18543516,hf,13,reactant-complex-constrained-conformers/e2/A_B_E_D_A_A/13.xyz,-476.20967805,15.212643153658451,rcc
A_B_E_D_B_A,e2,0,transition-states/e2/A_B_E_D_B_A.xyz,-836.23727105,hf,24,reactant-complex-constrained-conformers/e2/A_B_E_D_B_A/24.xyz,-836.25215415,9.339286253441088,rcc
A_B_E_D_B_B,e2,0,transition-states/e2/A_B_E_D_B_B.xyz,-935.19422958,hf,24,reactant-complex-constrained-conformers/e2/A_B_E_D_B_B/24.xyz,-935.20939352,9.515516014182849,rcc
A_B_E_D_B_C,e2,0,transition-states/e2/A_B_E_D_B_C.xyz,-1295.26780845,hf,24,reactant-complex-constrained-conformers/e2/A_B_E_D_B_C/24.xyz,-1295.33694004,43.380727681964224,rcc
A_B_E_D_B_D,e2,0,transition-states/e2/A_B_E_D_B_D.xyz,-3408.13328467,hf,24,reactant-complex-constrained-conformers/e2/A_B_E_D_B_D/24.xyz,-3408.20963053,47.90775045546162,rcc
A_B_E_D_C_A,e2,0,transition-states/e2/A_B_E_D_C_A.xyz,-2949.10067186,hf,2,reactant-complex-constrained-conformers/e2/A_B_E_D_C_A/02.xyz,-2949.11317825,7.8478782113271635,rcc
A_B_E_D_C_B,e2,0,transition-states/e2/A_B_E_D_C_B.xyz,-3048.05903943,hf,2,reactant-complex-constrained-conformers/e2/A_B_E_D_C_B/02.xyz,-3048.07182405,8.022470172183814,rcc
A_B_E_D_C_C,e2,0,transition-states/e2/A_B_E_D_C_C.xyz,-3408.13883646,hf,2,reactant-complex-constrained-conformers/e2/A_B_E_D_C_C/02.xyz,-3408.20076134,38.85844888014441,rcc
A_B_E_D_C_D,e2,0,transition-states/e2/A_B_E_D_C_D.xyz,-5521.00408974,hf,2,reactant-complex-constrained-conformers/e2/A_B_E_D_C_D/02.xyz,-5521.07258776,42.98315650420244,rcc
A_B_E_E_A_A,e2,0,transition-states/e2/A_B_E_E_A_A.xyz,-492.17970504,hf,17,reactant-complex-constrained-conformers/e2/A_B_E_E_A_A/17.xyz,-492.20865179,18.164359868328948,rcc
A_B_E_E_B_A,e2,0,transition-states/e2/A_B_E_E_B_A.xyz,-852.2383774,hf,4,reactant-complex-constrained-conformers/e2/A_B_E_E_B_A/04.xyz,-852.24772854,5.867928943312524,rcc
A_B_E_E_B_B,e2,0,transition-states/e2/A_B_E_E_B_B.xyz,-951.19557117,hf,19,reactant-complex-constrained-conformers/e2/A_B_E_E_B_B/19.xyz,-951.20874566,8.267117290938936,rcc
A_B_E_E_B_C,e2,0,transition-states/e2/A_B_E_E_B_C.xyz,-1311.26261409,hf,7,reactant-complex-constrained-conformers/e2/A_B_E_E_B_C/07.xyz,-1311.33510079,45.486090993649285,rcc
A_B_E_E_B_D,e2,0,transition-states/e2/A_B_E_E_B_D.xyz,-3424.13015558,hf,6,reactant-complex-constrained-conformers/e2/A_B_E_E_B_D/06.xyz,-3424.20683719,48.11843676136358,rcc
A_B_E_E_C_A,e2,0,transition-states/e2/A_B_E_E_C_A.xyz,-2965.10707248,hf,21,reactant-complex-constrained-conformers/e2/A_B_E_E_C_A/21.xyz,-2965.11364846,4.126489751236669,rcc
A_B_E_E_C_B,e2,0,transition-states/e2/A_B_E_E_C_B.xyz,-3064.06254761,hf,21,reactant-complex-constrained-conformers/e2/A_B_E_E_C_B/21.xyz,-3064.07318686,6.676230172030959,rcc
A_B_E_E_C_C,e2,0,transition-states/e2/A_B_E_E_C_C.xyz,-3424.134686,hf,21,reactant-complex-constrained-conformers/e2/A_B_E_E_C_C/21.xyz,-3424.20058265,41.35077218402854,rcc
A_C_A_A_A_A,e2,0,transition-states/e2/A_C_A_A_A_A.xyz,-270.3287432,hf,1,reactant-complex-constrained-conformers/e2/A_C_A_A_A_A/01.xyz,-270.35333127,15.429246873922274,rcc
A_C_A_A_A_B,e2,0,transition-states/e2/A_C_A_A_A_B.xyz,-369.2969234,hf,2,reactant-complex-constrained-conformers/e2/A_C_A_A_A_B/02.xyz,-369.30058853,2.2999037986739452,rcc
A_C_A_A_B_A,e2,0,transition-states/e2/A_C_A_A_B_A.xyz,-630.38531317,hf,1,reactant-complex-constrained-conformers/e2/A_C_A_A_B_A/01.xyz,-630.3991709,8.695856863962609,rcc
A_C_A_A_B_B,e2,0,transition-states/e2/A_C_A_A_B_B.xyz,-729.35008068,hf,0,reactant-complex-constrained-conformers/e2/A_C_A_A_B_B/00.xyz,-729.35478072,2.9493196284685066,rcc
A_C_A_A_B_C,e2,0,transition-states/e2/A_C_A_A_B_C.xyz,-1089.42376822,hf,1,reactant-complex-constrained-conformers/e2/A_C_A_A_B_C/01.xyz,-1089.48934397,41.14940439371798,rcc
A_C_A_A_C_A,e2,0,transition-states/e2/A_C_A_A_C_A.xyz,-2743.25437062,hf,1,reactant-complex-constrained-conformers/e2/A_C_A_A_C_A/01.xyz,-2743.25452823,0.09890176811932305,rcc
A_C_A_A_C_B,e2,0,transition-states/e2/A_C_A_A_C_B.xyz,-2842.21606813,hf,1,reactant-complex-constrained-conformers/e2/A_C_A_A_C_B/01.xyz,-2842.21063975,-3.406359878822251,rcc
A_C_A_A_C_C,e2,0,transition-states/e2/A_C_A_A_C_C.xyz,-3202.29406287,hf,0,reactant-complex-constrained-conformers/e2/A_C_A_A_C_C/00.xyz,-3202.34530204,32.15306461836309,rcc
A_C_A_A_C_D,e2,0,transition-states/e2/A_C_A_A_C_D.xyz,-5315.16324674,hf,1,reactant-complex-constrained-conformers/e2/A_C_A_A_C_D/01.xyz,-5315.21732333,33.933572549754594,rcc
A_C_A_C_A_A,e2,0,transition-states/e2/A_C_A_C_A_A.xyz,-362.10971818,hf,14,reactant-complex-constrained-conformers/e2/A_C_A_C_A_A/14.xyz,-362.11067574,0.6008779719592148,rcc
A_C_A_C_B_B,e2,0,transition-states/e2/A_C_A_C_B_B.xyz,-821.12410916,hf,0,reactant-complex-constrained-conformers/e2/A_C_A_C_B_B/00.xyz,-821.11793599,-3.8737226600089727,rcc
A_C_A_C_C_A,e2,0,transition-states/e2/A_C_A_C_C_A.xyz,-2835.01649364,hf,16,reactant-complex-constrained-conformers/e2/A_C_A_C_C_A/16.xyz,-2835.01762316,0.7087845009693717,rcc
A_C_A_C_C_D,e2,0,transition-states/e2/A_C_A_C_C_D.xyz,-5406.91960335,hf,3,reactant-complex-constrained-conformers/e2/A_C_A_C_C_D/03.xyz,-5406.97269738,33.31700684091207,rcc
A_C_A_E_A_A,e2,0,transition-states/e2/A_C_A_E_A_A.xyz,-325.3651728,hf,14,reactant-complex-constrained-conformers/e2/A_C_A_E_A_A/14.xyz,-325.39012776,15.659473824867144,rcc
A_C_A_E_B_A,e2,0,transition-states/e2/A_C_A_E_B_A.xyz,-685.42398784,hf,3,reactant-complex-constrained-conformers/e2/A_C_A_E_B_A/03.xyz,-685.43704283,8.192129908799371,rcc
A_C_A_E_B_B,e2,0,transition-states/e2/A_C_A_E_B_B.xyz,-784.38566441,hf,4,reactant-complex-constrained-conformers/e2/A_C_A_E_B_B/04.xyz,-784.39418819,5.348752704841263,rcc
A_C_A_E_B_C,e2,0,transition-states/e2/A_C_A_E_B_C.xyz,-1144.45824163,hf,6,reactant-complex-constrained-conformers/e2/A_C_A_E_B_C/06.xyz,-1144.52587192,42.438647708713155,rcc
A_C_A_E_B_D,e2,0,transition-states/e2/A_C_A_E_B_D.xyz,-3257.32691929,hf,3,reactant-complex-constrained-conformers/e2/A_C_A_E_B_D/03.xyz,-3257.39790534,44.544418901095185,rcc
A_C_A_E_C_A,e2,0,transition-states/e2/A_C_A_E_C_A.xyz,-2798.29254668,hf,14,reactant-complex-constrained-conformers/e2/A_C_A_E_C_A/14.xyz,-2798.2998251,4.567277506017792,rcc
A_C_A_E_C_B,e2,0,transition-states/e2/A_C_A_E_C_B.xyz,-2897.25251551,hf,4,reactant-complex-constrained-conformers/e2/A_C_A_E_C_B/04.xyz,-2897.25725554,2.974413732339279,rcc
A_C_A_E_C_C,e2,0,transition-states/e2/A_C_A_E_C_C.xyz,-3257.33040844,hf,14,reactant-complex-constrained-conformers/e2/A_C_A_E_C_C/14.xyz,-3257.38853927,36.47764655999742,rcc
A_C_A_E_C_D,e2,0,transition-states/e2/A_C_A_E_C_D.xyz,-5370.19698569,hf,14,reactant-complex-constrained-conformers/e2/A_C_A_E_C_D/14.xyz,-5370.26069835,39.9802977680243,rcc
A_C_B_E_C_C,e2,0,transition-states/e2/A_C_B_E_C_C.xyz,-3460.85387446,hf,0,reactant-complex-constrained-conformers/e2/A_C_B_E_C_C/00.xyz,-3460.9140541,37.76329424577879,rcc
A_C_B_E_C_D,e2,0,transition-states/e2/A_C_B_E_C_D.xyz,-5573.71717261,hf,3,reactant-complex-constrained-conformers/e2/A_C_B_E_C_D/03.xyz,-5573.78518732,42.67987490076123,rcc
A_C_C_A_C_A,e2,0,transition-states/e2/A_C_C_A_C_A.xyz,-2835.02009225,hf,4,reactant-complex-constrained-conformers/e2/A_C_C_A_C_A/04.xyz,-2835.0175952,-1.5669225321304703,rcc
A_C_C_A_C_B,e2,0,transition-states/e2/A_C_C_A_C_B.xyz,-2933.98033003,hf,4,reactant-complex-constrained-conformers/e2/A_C_C_A_C_B/04.xyz,-2933.98047186,0.08899966861079153,rcc
A_C_C_B_A_A,e2,0,transition-states/e2/A_C_C_B_A_A.xyz,-565.60813551,hf,8,reactant-complex-constrained-conformers/e2/A_C_C_B_A_A/08.xyz,-565.62146916,8.36699169880124,rcc
A_C_C_B_B_A,e2,0,transition-states/e2/A_C_C_B_B_A.xyz,-925.65712547,hf,19,reactant-complex-constrained-conformers/e2/A_C_C_B_B_A/19.xyz,-925.66576266,5.419918554319827,rcc
A_C_C_C_B_A,e2,0,transition-states/e2/A_C_C_C_B_A.xyz,-813.88067955,hf,14,reactant-complex-constrained-conformers/e2/A_C_C_C_B_A/14.xyz,-813.89606097,9.651986774568575,rcc
A_C_C_D_C_C,e2,0,transition-states/e2/A_C_C_D_C_C.xyz,-3333.09381047,hf,10,reactant-complex-constrained-conformers/e2/A_C_C_D_C_C/10.xyz,-3333.14158812,29.980928023578162,rcc
A_C_C_E_B_A,e2,0,transition-states/e2/A_C_C_E_B_A.xyz,-777.19360244,hf,3,reactant-complex-constrained-conformers/e2/A_C_C_E_B_A/03.xyz,-777.19063671,-1.8610236724594438,rcc
A_C_C_E_B_B,e2,0,transition-states/e2/A_C_C_E_B_B.xyz,-876.15671371,hf,1,reactant-complex-constrained-conformers/e2/A_C_C_E_B_B/01.xyz,-876.15414395,-1.6125487460149421,rcc
A_C_C_E_B_C,e2,0,transition-states/e2/A_C_C_E_B_C.xyz,-1236.21545858,hf,3,reactant-complex-constrained-conformers/e2/A_C_C_E_B_C/03.xyz,-1236.27243602,35.75388340791356,rcc
A_C_D_A_A_A,e2,0,transition-states/e2/A_C_D_A_A_A.xyz,-309.36875921,hf,4,reactant-complex-constrained-conformers/e2/A_C_D_A_A_A/04.xyz,-309.39502366,16.48119120604725,rcc
A_C_D_A_B_A,e2,0,transition-states/e2/A_C_D_A_B_A.xyz,-669.42759174,hf,5,reactant-complex-constrained-conformers/e2/A_C_D_A_B_A/05.xyz,-669.4418453,8.94424393908239,rcc
A_C_D_A_B_B,e2,0,transition-states/e2/A_C_D_A_B_B.xyz,-768.39052517,hf,8,reactant-complex-constrained-conformers/e2/A_C_D_A_B_B/08.xyz,-768.39842875,4.959571328982626,rcc
A_C_D_A_B_C,e2,0,transition-states/e2/A_C_D_A_B_C.xyz,-1128.46630369,hf,8,reactant-complex-constrained-conformers/e2/A_C_D_A_B_C/08.xyz,-1128.53086546,40.51312233739713,rcc
A_C_D_A_B_D,e2,0,transition-states/e2/A_C_D_A_B_D.xyz,-3241.33624174,hf,5,reactant-complex-constrained-conformers/e2/A_C_D_A_B_D/05.xyz,-3241.4029262,41.845130422802626,rcc
A_C_D_A_C_A,e2,0,transition-states/e2/A_C_D_A_C_A.xyz,-2782.29770468,hf,7,reactant-complex-constrained-conformers/e2/A_C_D_A_C_A/07.xyz,-2782.30447318,4.247297875137962,rcc
A_C_D_A_C_B,e2,0,transition-states/e2/A_C_D_A_C_B.xyz,-2881.2571752,hf,7,reactant-complex-constrained-conformers/e2/A_C_D_A_C_B/07.xyz,-2881.2612156,2.5353892790809396,rcc
A_C_D_C_A_A,e2,0,transition-states/e2/A_C_D_C_A_A.xyz,-401.15189348,hf,21,reactant-complex-constrained-conformers/e2/A_C_D_C_A_A/21.xyz,-401.1521172,0.14038641954250652,rcc
A_C_D_C_C_B,e2,0,transition-states/e2/A_C_D_C_C_B.xyz,-2973.01789332,hf,2,reactant-complex-constrained-conformers/e2/A_C_D_C_C_B/02.xyz,-2973.02221056,2.7091090018614445,rcc
A_C_D_D_A_A,e2,0,transition-states/e2/A_C_D_D_A_A.xyz,-348.41403443,hf,8,reactant-complex-constrained-conformers/e2/A_C_D_D_A_A/08.xyz,-348.436724,14.237920137425029,rcc
A_C_D_D_B_A,e2,0,transition-states/e2/A_C_D_D_B_A.xyz,-708.47493821,hf,3,reactant-complex-constrained-conformers/e2/A_C_D_D_B_A/03.xyz,-708.48257805,4.794071980341531,rcc
A_C_D_D_B_B,e2,0,transition-states/e2/A_C_D_D_B_B.xyz,-807.43360509,hf,1,reactant-complex-constrained-conformers/e2/A_C_D_D_B_B/01.xyz,-807.44016161,4.1142784168865365,rcc
A_C_D_D_B_C,e2,0,transition-states/e2/A_C_D_D_B_C.xyz,-1167.5097955,hf,0,reactant-complex-constrained-conformers/e2/A_C_D_D_B_C/00.xyz,-1167.57090238,38.34514613037265,rcc
A_C_D_E_A_A,e2,0,transition-states/e2/A_C_D_E_A_A.xyz,-364.40691854,hf,17,reactant-complex-constrained-conformers/e2/A_C_D_E_A_A/17.xyz,-364.43324858,16.522349552463417,rcc
A_C_D_E_B_A,e2,0,transition-states/e2/A_C_D_E_B_A.xyz,-724.46645348,hf,24,reactant-complex-constrained-conformers/e2/A_C_D_E_B_A/24.xyz,-724.47977269,8.357930462012938,rcc
A_C_D_E_B_B,e2,0,transition-states/e2/A_C_D_E_B_B.xyz,-823.42802027,hf,24,reactant-complex-constrained-conformers/e2/A_C_D_E_B_B/24.xyz,-823.43821054,6.394490968231343,rcc
A_C_D_E_B_D,e2,0,transition-states/e2/A_C_D_E_B_D.xyz,-3296.37129085,hf,18,reactant-complex-constrained-conformers/e2/A_C_D_E_B_D/18.xyz,-3296.43975008,42.958815412012534,rcc
A_C_D_E_C_A,e2,0,transition-states/e2/A_C_D_E_C_A.xyz,-2837.33888928,hf,11,reactant-complex-constrained-conformers/e2/A_C_D_E_C_A/11.xyz,-2837.34249175,2.260584055191203,rcc
A_C_D_E_C_C,e2,0,transition-states/e2/A_C_D_E_C_C.xyz,-3296.37388151,hf,18,reactant-complex-constrained-conformers/e2/A_C_D_E_C_C/18.xyz,-3296.42995489,35.18657719262495,rcc
A_C_D_E_C_D,e2,0,transition-states/e2/A_C_D_E_C_D.xyz,-5409.2431634,hf,0,reactant-complex-constrained-conformers/e2/A_C_D_E_C_D/00.xyz,-5409.30205969,36.957979961672805,rcc
A_C_E_A_A_A,e2,0,transition-states/e2/A_C_E_A_A_A.xyz,-325.36290713,hf,14,reactant-complex-constrained-conformers/e2/A_C_E_A_A_A/14.xyz,-325.39012776,17.0812032149587,rcc
A_C_E_A_B_A,e2,0,transition-states/e2/A_C_E_A_B_A.xyz,-685.4214547,hf,12,reactant-complex-constrained-conformers/e2/A_C_E_A_B_A/12.xyz,-685.43715386,9.851371634794866,rcc
A_C_E_A_B_B,e2,0,transition-states/e2/A_C_E_A_B_B.xyz,-784.38395426,hf,10,reactant-complex-constrained-conformers/e2/A_C_E_A_B_B/10.xyz,-784.39416324,6.406231670530621,rcc
A_C_E_A_B_C,e2,0,transition-states/e2/A_C_E_A_B_C.xyz,-1144.45605501,hf,12,reactant-complex-constrained-conformers/e2/A_C_E_A_B_C/12.xyz,-1144.52547115,43.55928550284674,rcc
A_C_E_A_B_D,e2,0,transition-states/e2/A_C_E_A_B_D.xyz,-3257.32486591,hf,3,reactant-complex-constrained-conformers/e2/A_C_E_A_B_D/03.xyz,-3257.39790533,45.83292803006535,rcc
A_C_E_A_C_B,e2,0,transition-states/e2/A_C_E_A_C_B.xyz,-2897.24981575,hf,9,reactant-complex-constrained-conformers/e2/A_C_E_A_C_B/09.xyz,-2897.25728619,4.687771875361195,rcc
A_C_E_A_C_C,e2,0,transition-states/e2/A_C_E_A_C_C.xyz,-3257.3278291,hf,14,reactant-complex-constrained-conformers/e2/A_C_E_A_C_C/14.xyz,-3257.38853928,38.09621312186271,rcc
A_C_E_C_B_A,e2,0,transition-states/e2/A_C_E_C_B_A.xyz,-777.18988224,hf,15,reactant-complex-constrained-conformers/e2/A_C_E_C_B_A/15.xyz,-777.19104227,0.7279298152293818,rcc
A_C_E_C_B_B,e2,0,transition-states/e2/A_C_E_C_B_B.xyz,-876.1480676,hf,2,reactant-complex-constrained-conformers/e2/A_C_E_C_B_B/02.xyz,-876.15488165,4.275880931741349,rcc
A_C_E_D_A_A,e2,0,transition-states/e2/A_C_E_D_A_A.xyz,-364.4068687,hf,23,reactant-complex-constrained-conformers/e2/A_C_E_D_A_A/23.xyz,-364.4352709,17.82264958420958,rcc
A_C_E_D_B_A,e2,0,transition-states/e2/A_C_E_D_B_A.xyz,-724.46768525,hf,18,reactant-complex-constrained-conformers/e2/A_C_E_D_B_A/18.xyz,-724.47997887,7.714363020483331,rcc
A_C_E_D_B_C,e2,0,transition-states/e2/A_C_E_D_B_C.xyz,-1183.50281844,hf,9,reactant-complex-constrained-conformers/e2/A_C_E_D_B_C/09.xyz,-1183.56816692,41.00679031563021,rcc
A_C_E_D_B_D,e2,0,transition-states/e2/A_C_E_D_B_D.xyz,-3296.37012307,hf,18,reactant-complex-constrained-conformers/e2/A_C_E_D_B_D/18.xyz,-3296.44033243,44.05703856807168,rcc
A_C_E_D_C_A,e2,0,transition-states/e2/A_C_E_D_C_A.xyz,-2837.33515683,hf,17,reactant-complex-constrained-conformers/e2/A_C_E_D_C_A/17.xyz,-2837.34228363,4.472134519847642,rcc
A_C_E_D_C_B,e2,0,transition-states/e2/A_C_E_D_C_B.xyz,-2936.29472072,hf,13,reactant-complex-constrained-conformers/e2/A_C_E_D_C_B/13.xyz,-2936.30051929,3.6386576110334334,rcc
A_C_E_D_C_C,e2,0,transition-states/e2/A_C_E_D_C_C.xyz,-3296.37373595,hf,17,reactant-complex-constrained-conformers/e2/A_C_E_D_C_C/17.xyz,-3296.43038147,35.54560046327763,rcc
A_C_E_D_C_D,e2,0,transition-states/e2/A_C_E_D_C_D.xyz,-5409.24129966,hf,17,reactant-complex-constrained-conformers/e2/A_C_E_D_C_D/17.xyz,-5409.30252713,38.42081749831019,rcc
A_C_E_E_A_A,e2,0,transition-states/e2/A_C_E_E_A_A.xyz,-380.40417785,hf,27,reactant-complex-constrained-conformers/e2/A_C_E_E_A_A/27.xyz,-380.43345611,18.372385534090434,rcc
A_C_E_E_B_A,e2,0,transition-states/e2/A_C_E_E_B_A.xyz,-740.46663679,hf,16,reactant-complex-constrained-conformers/e2/A_C_E_E_B_A/16.xyz,-740.48054425,8.727062910108167,rcc
A_C_E_E_B_B,e2,0,transition-states/e2/A_C_E_E_B_B.xyz,-839.42625083,hf,7,reactant-complex-constrained-conformers/e2/A_C_E_E_B_B/07.xyz,-839.43776614,7.225966121804802,rcc
A_C_E_E_B_D,e2,0,transition-states/e2/A_C_E_E_B_D.xyz,-3312.36628752,hf,10,reactant-complex-constrained-conformers/e2/A_C_E_E_B_D/10.xyz,-3312.44062012,46.644410731844204,rcc
A_C_E_E_C_A,e2,0,transition-states/e2/A_C_E_E_C_A.xyz,-2853.32878597,hf,16,reactant-complex-constrained-conformers/e2/A_C_E_E_C_A/16.xyz,-2853.34196159,8.267826376850435,rcc
A_C_E_E_C_B,e2,0,transition-states/e2/A_C_E_E_C_B.xyz,-2952.29291403,hf,29,reactant-complex-constrained-conformers/e2/A_C_E_E_C_B/29.xyz,-2952.30017105,4.553848803463693,rcc
A_C_E_E_C_D,e2,0,transition-states/e2/A_C_E_E_C_D.xyz,-5425.23792224,hf,16,reactant-complex-constrained-conformers/e2/A_C_E_E_C_D/16.xyz,-5425.30172771,40.038536921642134,rcc
A_D_A_A_B_A,e2,0,transition-states/e2/A_D_A_A_B_A.xyz,-577.67733373,hf,0,reactant-complex-constrained-conformers/e2/A_D_A_A_B_A/00.xyz,-577.70175365,15.32373115587171,rcc
A_D_A_A_B_C,e2,0,transition-states/e2/A_D_A_A_B_C.xyz,-1036.72859032,hf,0,reactant-complex-constrained-conformers/e2/A_D_A_A_B_C/00.xyz,-1036.79313282,40.50103022972763,rcc
A_D_A_A_C_A,e2,0,transition-states/e2/A_D_A_A_C_A.xyz,-2690.54738451,hf,0,reactant-complex-constrained-conformers/e2/A_D_A_A_C_A/00.xyz,-2690.56453853,10.764310068209651,rcc
A_D_A_A_C_B,e2,0,transition-states/e2/A_D_A_A_C_B.xyz,-2789.51232643,hf,0,reactant-complex-constrained-conformers/e2/A_D_A_A_C_B/00.xyz,-2789.5216829,5.871273568822951,rcc
A_D_A_C_A_A,e2,0,transition-states/e2/A_D_A_C_A_A.xyz,-309.40693908,hf,0,reactant-complex-constrained-conformers/e2/A_D_A_C_A_A/00.xyz,-309.41591555,5.6328199686746245,rcc
A_D_A_C_B_A,e2,0,transition-states/e2/A_D_A_C_B_A.xyz,-669.4580427,hf,2,reactant-complex-constrained-conformers/e2/A_D_A_C_B_A/02.xyz,-669.46271343,2.9309273258180255,rcc
A_D_A_C_B_B,e2,0,transition-states/e2/A_D_A_C_B_B.xyz,-768.42545012,hf,2,reactant-complex-constrained-conformers/e2/A_D_A_C_B_B/02.xyz,-768.42703108,0.9920673780869791,rcc
A_D_A_D_A_A,e2,0,transition-states/e2/A_D_A_D_A_A.xyz,-256.65291849,hf,0,reactant-complex-constrained-conformers/e2/A_D_A_D_A_A/00.xyz,-256.69414569,25.87045858911752,rcc
A_D_A_D_B_A,e2,0,transition-states/e2/A_D_A_D_B_A.xyz,-616.72141087,hf,0,reactant-complex-constrained-conformers/e2/A_D_A_D_B_A/00.xyz,-616.74355845,13.897816277585168,rcc
A_D_A_D_B_B,e2,0,transition-states/e2/A_D_A_D_B_B.xyz,-715.68591118,hf,0,reactant-complex-constrained-conformers/e2/A_D_A_D_B_B/00.xyz,-715.70166232,9.883989577307004,rcc
A_D_A_D_B_C,e2,0,transition-states/e2/A_D_A_D_B_C.xyz,-1075.77278832,hf,0,reactant-complex-constrained-conformers/e2/A_D_A_D_B_C/00.xyz,-1075.8342823,38.58805504786118,rcc
A_D_A_D_C_A,e2,0,transition-states/e2/A_D_A_D_C_A.xyz,-2729.59155368,hf,0,reactant-complex-constrained-conformers/e2/A_D_A_D_C_A/00.xyz,-2729.60585356,8.97331017807875,rcc
A_D_A_D_C_B,e2,0,transition-states/e2/A_D_A_D_C_B.xyz,-2828.554808,hf,0,reactant-complex-constrained-conformers/e2/A_D_A_D_C_B/00.xyz,-2828.56467597,6.192244664744918,rcc
A_D_A_D_C_C,e2,0,transition-states/e2/A_D_A_D_C_C.xyz,-3188.64427138,hf,0,reactant-complex-constrained-conformers/e2/A_D_A_D_C_C/00.xyz,-3188.6963474,32.67819592133081,rcc
A_D_A_E_A_A,e2,0,transition-states/e2/A_D_A_E_A_A.xyz,-272.64678181,hf,1,reactant-complex-constrained-conformers/e2/A_D_A_E_A_A/01.xyz,-272.68742033,25.50105631191274,rcc
A_D_A_E_C_A,e2,0,transition-states/e2/A_D_A_E_C_A.xyz,-2745.5844556,hf,5,reactant-complex-constrained-conformers/e2/A_D_A_E_C_A/05.xyz,-2745.60006667,9.796094325247925,rcc
A_D_A_E_C_B,e2,0,transition-states/e2/A_D_A_E_C_B.xyz,-2844.54877334,hf,5,reactant-complex-constrained-conformers/e2/A_D_A_E_C_B/05.xyz,-2844.55800932,5.795664952310626,rcc
A_D_A_E_C_C,e2,0,transition-states/e2/A_D_A_E_C_C.xyz,-3204.63800293,hf,5,reactant-complex-constrained-conformers/e2/A_D_A_E_C_C/05.xyz,-3204.68983078,32.5224668955322,rcc
A_D_B_D_C_D,e2,0,transition-states/e2/A_D_B_D_C_D.xyz,-5505.03929483,hf,2,reactant-complex-constrained-conformers/e2/A_D_B_D_C_D/02.xyz,-5505.0908496,32.35110660853372,rcc
A_D_B_E_A_A,e2,0,transition-states/e2/A_D_B_E_A_A.xyz,-476.21729911,hf,11,reactant-complex-constrained-conformers/e2/A_D_B_E_A_A/11.xyz,-476.22043183,1.9658114795847113,rcc
A_D_B_E_B_A,e2,0,transition-states/e2/A_D_B_E_B_A.xyz,-836.26712364,hf,13,reactant-complex-constrained-conformers/e2/A_D_B_E_B_A/13.xyz,-836.27499219,4.937589672146713,rcc
A_D_B_E_B_B,e2,0,transition-states/e2/A_D_B_E_B_B.xyz,-935.23291366,hf,9,reactant-complex-constrained-conformers/e2/A_D_B_E_B_B/09.xyz,-935.24098109,5.062388756330068,rcc
A_D_C_A_B_B,e2,0,transition-states/e2/A_D_C_A_B_B.xyz,-768.42525108,hf,2,reactant-complex-constrained-conformers/e2/A_D_C_A_B_B/02.xyz,-768.42703108,1.1169668638658306,rcc
A_D_C_D_A_A,e2,0,transition-states/e2/A_D_C_D_A_A.xyz,-348.45113487,hf,4,reactant-complex-constrained-conformers/e2/A_D_C_D_A_A/04.xyz,-348.45672291,3.506548041456464,rcc
A_D_C_D_C_B,e2,0,transition-states/e2/A_D_C_D_C_B.xyz,-2920.32939229,hf,0,reactant-complex-constrained-conformers/e2/A_D_C_D_C_B/00.xyz,-2920.32963175,0.1502634184381451,rcc
A_D_C_E_A_A,e2,0,transition-states/e2/A_D_C_E_A_A.xyz,-364.4429845,hf,14,reactant-complex-constrained-conformers/e2/A_D_C_E_A_A/14.xyz,-364.45003583,4.42477637972496,rcc
A_D_C_E_B_C,e2,0,transition-states/e2/A_D_C_E_B_C.xyz,-1183.52247305,hf,24,reactant-complex-constrained-conformers/e2/A_D_C_E_B_C/24.xyz,-1183.58273875,37.81729771115295,rcc
A_D_C_E_C_A,e2,0,transition-states/e2/A_D_C_E_C_A.xyz,-2837.35954356,hf,6,reactant-complex-constrained-conformers/e2/A_D_C_E_C_A/06.xyz,-2837.35945259,-0.05708453698177257,rcc
A_D_D_A_A_A,e2,0,transition-states/e2/A_D_D_A_A_A.xyz,-256.65003595,hf,0,reactant-complex-constrained-conformers/e2/A_D_D_A_A_A/00.xyz,-256.69414569,27.67927974846657,rcc
A_D_D_A_B_A,e2,0,transition-states/e2/A_D_D_A_B_A.xyz,-616.71930282,hf,0,reactant-complex-constrained-conformers/e2/A_D_D_A_B_A/00.xyz,-616.74355841,15.220612523951797,rcc
A_D_D_A_C_A,e2,0,transition-states/e2/A_D_D_A_C_A.xyz,-2729.58981068,hf,2,reactant-complex-constrained-conformers/e2/A_D_D_A_C_A/02.xyz,-2729.6040892,8.959906575638165,rcc
A_D_D_A_C_B,e2,0,transition-states/e2/A_D_D_A_C_B.xyz,-2828.55302399,hf,0,reactant-complex-constrained-conformers/e2/A_D_D_A_C_B/00.xyz,-2828.56467597,7.311727841529043,rcc
A_D_D_A_C_C,e2,0,transition-states/e2/A_D_D_A_C_C.xyz,-3188.64158834,hf,0,reactant-complex-constrained-conformers/e2/A_D_D_A_C_C/00.xyz,-3188.69634739,34.36182266571362,rcc
